segmento_id,osm_via_id,rodovia,nome_via,sentido_osm,faixas,velocidade_max_kmh,latitude,longitude,comprimento_segmento_m,distancia_vegetacao_m,tipo_vegetacao,osm_vegetacao_tipo,osm_vegetacao_id,score_prioridade,prioridade_inspecao
1,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1457918,-46.9660387,93.0,93.4,wood,way,1094352275,70.1,alta
2,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1462306,-46.9652823,89.9,95.7,wood,way,1094352275,69.5,media
3,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1467291,-46.964495,105.6,166.4,wood,way,1094352275,50.6,media
4,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1471814,-46.9638248,64.5,180.9,wood,way,1094352229,46.8,media
5,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.147608,-46.9632436,87.7,156.3,wood,way,1094352110,53.3,media
6,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1482696,-46.9624215,135.8,85.7,wood,way,1094352110,72.2,alta
7,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1489754,-46.9616072,93.1,52.3,wood,way,1094352110,81.0,alta
8,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1495415,-46.9610117,82.1,50.0,wood,way,1094352110,81.7,alta
9,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1502813,-46.9603101,136.2,57.8,wood,way,1094352110,79.6,alta
10,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1512054,-46.9594768,130.7,100.6,wood,way,1094352110,68.2,media
11,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1526044,-46.9582434,269.7,50.5,wood,way,1094352119,81.5,alta
12,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1538952,-46.957095,101.2,26.7,wood,way,1094352119,87.9,alta
13,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1549165,-46.9561678,194.7,21.7,wood,way,1094352119,89.2,alta
14,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1561543,-46.9550141,167.9,101.4,wood,way,1094352119,68.0,media
15,4523218,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1570493,-46.954123,102.0,235.9,wood,way,1094352119,32.1,baixa
16,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1568963,-46.9536742,62.6,260.3,wood,way,1094352119,25.6,baixa
17,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1561157,-46.9544519,172.9,147.6,wood,way,1094352119,55.6,media
18,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1547665,-46.9557164,223.3,61.2,wood,way,1094352119,78.7,alta
19,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1527055,-46.9575664,371.0,45.2,wood,way,1094352184,82.9,alta
20,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.150818,-46.9592524,172.2,57.0,wood,way,1094352110,79.8,alta
21,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1499552,-46.9600323,77.3,12.6,wood,way,1094352110,91.6,alta
22,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1494472,-46.9605097,72.0,0.2,wood,way,1094352110,95.0,alta
23,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1488861,-46.9610838,99.3,7.9,wood,way,1094352110,92.9,alta
24,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1482769,-46.9617475,92.5,24.0,wood,way,1094352110,88.6,alta
25,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1477849,-46.9623122,66.6,63.0,wood,way,1094352110,78.2,alta
26,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1473423,-46.9628558,82.0,121.4,wood,way,1094352110,62.6,media
27,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1469094,-46.9634379,71.2,193.6,wood,way,1094352110,43.4,media
28,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1465095,-46.9640227,77.9,171.3,wood,way,1094352275,49.3,media
29,4904216,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1458187,-46.9651658,201.9,50.0,wood,way,1094352275,81.7,alta
30,4904217,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0241262,-47.0762892,11.9,212.9,wood,way,1094356584,38.2,baixa
31,4904219,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0240251,-47.0758608,15.4,168.8,wood,way,1094356584,50.0,media
32,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9339023,-47.1279464,113.8,8.0,grass,way,1413364011,82.9,alta
33,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9352889,-47.1275754,203.8,7.0,grass,way,1413364011,83.1,alta
34,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9368472,-47.127148,153.7,6.2,grass,way,1413364011,83.4,alta
35,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.937796,-47.1268831,64.2,5.8,grass,way,1413364011,83.5,alta
36,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9382942,-47.126759,49.5,5.6,grass,way,1413364011,83.5,alta
37,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9390811,-47.1266054,128.3,6.5,grass,way,1413364011,83.3,alta
38,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9398767,-47.1264621,51.0,6.2,grass,way,1413364011,83.3,alta
39,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.940504,-47.1263704,89.7,5.9,grass,way,1413364011,83.4,alta
40,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9411189,-47.126291,48.0,5.7,grass,way,1413364011,83.5,alta
41,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.941553,-47.1262521,48.9,6.4,grass,way,1413364011,83.3,alta
42,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9421858,-47.1262074,92.1,7.0,grass,way,1413364011,83.1,alta
43,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9433514,-47.1261544,167.4,6.8,grass,way,1413364011,83.2,alta
44,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9444806,-47.1261291,83.8,5.7,grass,way,1413364011,83.5,alta
45,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9450464,-47.1261235,42.0,6.7,grass,way,1413364011,83.2,alta
46,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9454234,-47.1261183,41.8,6.8,grass,way,1413364011,83.2,alta
47,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9467561,-47.1260843,254.7,6.3,grass,way,1413364011,83.3,alta
48,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.948492,-47.1260557,131.5,6.3,grass,way,1413364011,83.3,alta
49,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9499367,-47.1260488,189.8,6.4,grass,way,1413364011,83.3,alta
50,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9512428,-47.1260326,100.7,7.1,grass,way,1413364011,83.1,alta
51,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9521383,-47.1260201,98.4,6.6,grass,way,1413364011,83.2,alta
52,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9542773,-47.1259844,377.3,6.4,grass,way,1413364011,83.3,alta
53,4904220,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.956188,-47.1259441,47.7,5.2,grass,way,1413364011,83.6,alta
54,4908465,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9254884,-47.1298887,149.4,3.4,grass,way,1413364012,84.1,alta
55,4908465,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9246793,-47.1302284,43.7,3.3,grass,way,1413364012,84.1,alta
56,4908465,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9243546,-47.1304066,37.3,2.9,grass,way,1413364012,84.2,alta
57,4908465,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9238793,-47.1307111,85.5,3.5,grass,way,1413364012,84.1,alta
58,4908465,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9233262,-47.131104,61.6,3.4,grass,way,1413364012,84.1,alta
59,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.886662,-47.2297908,25.5,5.8,grass,way,1425101947,83.5,alta
60,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8868785,-47.2296855,27.3,6.0,grass,way,1425101947,83.4,alta
61,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8871125,-47.2295821,28.9,6.1,grass,way,1425101947,83.4,alta
62,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8873635,-47.2294807,30.7,5.8,grass,way,1425101947,83.4,alta
63,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8876154,-47.2293914,28.2,5.8,grass,way,1425101947,83.5,alta
64,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8878779,-47.2293091,32.5,6.0,grass,way,1425101947,83.4,alta
65,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8881432,-47.2292301,28.7,5.5,grass,way,1425101947,83.5,alta
66,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8891063,-47.2289784,191.7,6.0,grass,way,1425101947,83.4,alta
67,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8907595,-47.2285527,186.2,6.0,grass,way,1425101947,83.4,alta
68,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8917935,-47.2282625,51.5,5.0,grass,way,1425101948,83.7,alta
69,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8921568,-47.2281373,33.3,4.3,grass,way,1425101948,83.9,alta
70,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8924705,-47.2280246,40.2,4.4,grass,way,1425101948,83.8,alta
71,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8927745,-47.2279039,31.8,5.3,grass,way,1425101948,83.6,alta
72,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8930333,-47.2277833,30.9,5.7,grass,way,1425101948,83.5,alta
73,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8932925,-47.2276461,33.2,5.8,grass,way,1425101948,83.5,alta
74,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8935406,-47.2275037,29.2,6.1,grass,way,1425101948,83.4,alta
75,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8937729,-47.2273543,30.8,6.7,grass,way,1425101948,83.2,alta
76,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8940135,-47.2271859,32.9,6.7,grass,way,1425101948,83.2,alta
77,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8942501,-47.2270012,31.9,6.2,grass,way,1425101948,83.4,alta
78,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8944912,-47.2267934,36.5,5.7,grass,way,1425101948,83.5,alta
79,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8947329,-47.2265672,34.5,6.0,grass,way,1425101948,83.4,alta
80,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8949511,-47.2263434,32.3,6.0,grass,way,1425101948,83.4,alta
81,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8951828,-47.2260848,41.6,5.8,grass,way,1425101948,83.5,alta
82,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.895413,-47.2258049,35.3,6.4,grass,way,1425101948,83.3,alta
83,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8956356,-47.2254972,44.9,6.4,grass,way,1425101948,83.3,alta
84,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.895852,-47.2251663,38.3,6.4,grass,way,1425101948,83.3,alta
85,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8960377,-47.2248407,40.2,6.1,grass,way,1425101948,83.4,alta
86,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8961956,-47.2245355,31.5,6.3,grass,way,1425101948,83.3,alta
87,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8963306,-47.2242476,34.7,6.3,grass,way,1425101948,83.3,alta
88,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8964498,-47.2239626,29.5,6.2,grass,way,1425101948,83.3,alta
89,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.896564,-47.2236531,38.8,6.3,grass,way,1425101948,83.3,alta
90,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8966786,-47.2232964,38.6,6.3,grass,way,1425101948,83.3,alta
91,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8967775,-47.2229509,35.5,6.1,grass,way,1425101948,83.4,alta
92,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8968658,-47.2226227,34.5,6.1,grass,way,1425101948,83.4,alta
93,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.896973,-47.2221885,57.6,6.2,grass,way,1425101948,83.4,alta
94,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8971817,-47.2213194,126.4,6.2,grass,way,1425101948,83.3,alta
95,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8976089,-47.2195437,249.6,6.7,grass,way,1413366128,83.2,alta
96,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8981497,-47.2172857,228.4,6.0,grass,way,1413366128,83.4,alta
97,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8986097,-47.215384,174.4,6.0,grass,way,1413366128,83.4,alta
98,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8989761,-47.2138791,144.5,6.9,grass,way,1413366128,83.2,alta
99,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8992146,-47.2129251,58.1,6.0,grass,way,1413366128,83.4,alta
100,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8993782,-47.2123609,63.1,6.0,grass,way,1413366128,83.4,alta
101,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8995401,-47.211841,49.3,5.5,grass,way,1413366128,83.5,alta
102,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8997257,-47.2113135,66.4,6.0,grass,way,1413366128,83.4,alta
103,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8999148,-47.2108013,46.7,5.8,grass,way,1413366128,83.5,alta
104,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9000897,-47.2103558,52.5,5.5,grass,way,1413366128,83.5,alta
105,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9003684,-47.2097416,87.8,6.5,grass,way,1413366128,83.3,alta
106,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9007451,-47.2089837,88.7,8.5,grass,way,1413364015,82.7,alta
107,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9013617,-47.2078484,181.3,9.3,grass,way,1413364015,82.5,alta
108,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9019298,-47.20686,57.4,6.2,grass,way,1413364015,83.3,alta
109,4908466,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9027188,-47.2056908,239.5,5.8,grass,way,1413364015,83.4,alta
110,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8864007,-47.229678,36.2,5.9,grass,way,1425101947,83.4,alta
111,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8861158,-47.2298481,36.2,5.8,grass,way,1425101947,83.4,alta
112,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8858593,-47.2300193,30.8,5.8,grass,way,1425101947,83.4,alta
113,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8856082,-47.2302045,36.7,6.1,grass,way,1425101947,83.4,alta
114,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8853268,-47.2304352,41.7,7.3,grass,way,1425101947,83.1,alta
115,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8850786,-47.2306607,30.3,7.2,grass,way,1425101947,83.1,alta
116,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.884853,-47.2308946,39.1,6.7,grass,way,1425101947,83.2,alta
117,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8846204,-47.2311515,34.7,5.2,grass,way,1425101947,83.6,alta
118,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8843895,-47.2314236,41.1,5.4,grass,way,1425101947,83.6,alta
119,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.884154,-47.2317309,40.8,6.0,grass,way,1425101947,83.4,alta
120,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8839198,-47.2320914,49.7,5.5,grass,way,1425101947,83.5,alta
121,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8837097,-47.232461,39.3,5.4,grass,way,1425101947,83.6,alta
122,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8835369,-47.2328035,40.7,5.5,grass,way,1425101947,83.5,alta
123,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8833911,-47.2331308,33.8,5.6,grass,way,1425101947,83.5,alta
124,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8832541,-47.2334884,45.5,5.5,grass,way,1425101947,83.5,alta
125,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8831224,-47.2338902,41.9,5.6,grass,way,1425101947,83.5,alta
126,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8830154,-47.23429,43.4,5.3,grass,way,1425101947,83.6,alta
127,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8829194,-47.2347274,48.7,5.2,grass,way,1424893619,83.6,alta
128,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8827695,-47.2355265,118.4,5.2,grass,way,1424893619,83.6,alta
129,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8824866,-47.2371119,212.5,6.0,grass,way,1424893619,83.4,alta
130,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8821882,-47.2388486,149.5,5.8,grass,way,1424893619,83.4,alta
131,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8820141,-47.2398906,67.5,4.8,grass,way,1424893619,83.7,alta
132,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8818429,-47.2408697,136.7,4.8,grass,way,1424893619,83.7,alta
133,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8816946,-47.2417018,37.0,5.2,grass,way,1424893619,83.6,alta
134,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8815784,-47.2423241,93.1,5.5,grass,way,1424893619,83.5,alta
135,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8814202,-47.2430832,66.4,4.8,grass,way,1424893619,83.7,alta
136,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8812608,-47.2436968,64.3,4.3,grass,way,1424893619,83.8,alta
137,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8811126,-47.2441872,41.5,4.5,grass,way,1424893619,83.8,alta
138,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8809845,-47.2445722,42.4,4.5,grass,way,1424893619,83.8,alta
139,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8808264,-47.2449977,51.6,4.5,grass,way,1424893619,83.8,alta
140,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.880642,-47.2454415,48.1,4.6,grass,way,1424893619,83.8,alta
141,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8804529,-47.2458661,48.5,4.9,grass,way,1424893619,83.7,alta
142,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8802422,-47.2463023,52.4,5.2,grass,way,1424893619,83.6,alta
143,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8799481,-47.2468525,77.9,5.7,grass,way,1424893619,83.5,alta
144,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8795996,-47.2474481,66.7,5.8,grass,way,1424893619,83.5,alta
145,4908467,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8793449,-47.2478472,32.8,5.8,grass,way,1424893619,83.5,alta
146,22820872,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1648097,-46.944896,231.0,245.0,wood,way,1094352290,29.7,baixa
147,22820873,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1647397,-46.9455902,145.2,241.0,wood,way,1094352290,30.7,baixa
148,22820873,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1656637,-46.9445792,146.3,288.6,wood,way,1094352284,18.0,baixa
149,22820874,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1849376,-46.9334797,203.8,271.9,wood,way,1094352243,22.5,baixa
150,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1827973,-46.9337948,279.2,271.2,wood,way,1094352165,22.7,baixa
151,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1801814,-46.9346984,331.2,64.9,wood,way,1094352165,77.7,alta
152,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.178315,-46.9353298,103.5,43.4,wood,way,1094352165,83.4,alta
153,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.177458,-46.9356322,96.9,49.0,wood,way,1094352165,81.9,alta
154,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1768419,-46.9358513,47.3,39.5,wood,way,1094352165,84.5,alta
155,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1764376,-46.9360091,48.3,28.5,wood,way,1094352165,87.4,alta
156,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1760015,-46.9362029,56.5,31.5,wood,way,1094352165,86.6,alta
157,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1755311,-46.9364193,57.1,43.3,wood,way,1094352165,83.4,alta
158,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1750651,-46.936632,55.3,84.7,wood,way,1094352165,72.4,alta
159,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1745984,-46.9368539,57.9,135.9,wood,way,1094352165,58.8,media
160,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1740471,-46.9371495,78.8,200.8,grass,way,1415047643,31.5,baixa
161,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1734146,-46.9374963,78.8,138.2,grass,way,1415047643,48.1,media
162,22820875,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1728853,-46.9377946,53.9,85.3,grass,way,1415047643,62.3,media
163,30426561,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1859933,-46.9326966,58.1,165.7,wood,way,1094352243,50.8,media
164,30426563,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1848672,-46.933076,204.0,238.8,wood,way,1094352243,31.3,baixa
165,30426564,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1860475,-46.9330994,55.0,194.4,wood,way,1094352147,43.2,media
166,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1993842,-46.9285754,147.0,61.8,wood,way,1086203965,78.5,alta
167,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.201077,-46.9280036,247.2,183.4,wood,way,1086203965,46.1,media
168,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2024422,-46.9275488,70.3,243.6,wood,way,1086203968,30.0,baixa
169,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2029257,-46.92738,42.7,243.3,wood,way,1086203968,30.1,baixa
170,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2037762,-46.9270791,156.2,253.6,wood,way,1086203968,27.4,baixa
171,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2051667,-46.9265423,172.1,301.5,wood,way,1086203968,15.0,baixa
172,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2064456,-46.9259627,136.2,354.9,wood,way,1086203968,15.0,baixa
173,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2077422,-46.9252537,186.7,383.5,wood,way,1086211823,15.0,baixa
174,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2089305,-46.9245107,118.3,408.9,wood,way,1086211823,15.0,baixa
175,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2098436,-46.9238577,124.8,423.0,wood,way,1086211823,15.0,baixa
176,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2107295,-46.9231702,117.3,432.5,wood,way,1086211823,15.0,baixa
177,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2115044,-46.9225118,101.4,436.4,wood,way,1086211823,15.0,baixa
178,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2122687,-46.9217919,123.5,438.6,wood,way,1086211823,15.0,baixa
179,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2129196,-46.9211318,74.5,457.6,wood,way,1086211823,15.0,baixa
180,30426566,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2132615,-46.920766,32.2,474.8,wood,way,1086211823,15.0,baixa
181,30426568,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.157208,-46.95334,34.7,292.0,wood,way,1094352276,17.1,baixa
182,30426570,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1574951,-46.9536559,35.7,304.8,wood,way,1094352119,15.0,baixa
183,30426572,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1589459,-46.9520441,425.5,289.6,wood,way,1094352258,17.8,baixa
184,30426572,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1616226,-46.9490663,426.0,117.3,wood,way,1094352290,63.7,media
185,31777949,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0683995,-47.0325735,30.8,14.7,grass,way,1091081572,81.1,alta
186,31777950,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0681289,-47.0328867,57.1,8.3,grass,way,1091081572,82.8,alta
187,31777950,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0649356,-47.0363184,941.7,6.3,grass,way,1091081572,83.3,alta
188,31777952,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0686485,-47.03292,37.9,7.4,grass,way,1091081572,83.0,alta
189,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0691075,-47.0324282,105.4,4.6,grass,way,1091068749,83.8,alta
190,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0696332,-47.0318647,58.8,4.9,grass,way,1091068749,83.7,alta
191,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0699621,-47.0315204,42.8,4.5,grass,way,1091068749,83.8,alta
192,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0703579,-47.0311677,71.1,5.9,grass,way,1091068749,83.4,alta
193,31777953,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0708367,-47.0307974,59.7,6.6,grass,way,1091068749,83.2,alta
